id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
614929742660811352,Spacious apartment in the heart of Saint-Gilles,34118129,Sarah,,Saint-Gilles,50.825412535405206,4.343761026779459,Entire home/apt,80,3,0,,,1,318,0,
615037787438037476,Appartement d'architectes au coeur du Châtelain,10363399,Justine,,Ixelles,50.825066,4.359102,Entire home/apt,125,2,1,2022-05-29,1,1,282,1,
615053426711729605,Superbe studio - renouvelé  métro Botanique,330771200,Marzia,,Saint-Josse-ten-Noode,50.85619731256525,4.366622664443738,Entire home/apt,80,6,0,,,1,350,0,
615665928548642134,Private room in the heart of Ixelles,16235194,Annalaura,,Ixelles,50.82726576399994,4.377906635215264,Private room,63,1,3,2022-05-29,2.81,1,333,3,
615757247410513370,Cute Room in Ixelles,25694511,Pauline,,Ixelles,50.83120229524579,4.372952933285458,Private room,60,2,2,2022-05-15,1.46,1,75,2,
615872645200717785,Superbe Appartement à Bruxelles et au calme,41913165,Laura,,Anderlecht,50.830257,4.290044,Entire home/apt,70,5,1,2022-05-28,1,3,139,1,
616550937361156469,"Agréable maison de ville, idéale pour une famille",31409721,Sandrine&Antoine,,Auderghem,50.818183766170705,4.430685172603343,Entire home/apt,60,14,0,,,2,156,0,
616658524059471364,Excelent Location - Cozy Rental with Balcony,452287705,Majid,,Schaerbeek,50.858646,4.367,Entire home/apt,63,2,8,2022-06-05,6.49,2,47,8,
616686297332267411,🔅 Lovely bedroom right in the centre of Brussels!,73375620,Antwan,,Bruxelles,50.84378359833538,4.352848085569676,Private room,65,1,0,,,3,335,0,
616978720765292121,"Montgomery, chambre et salle de bain privée",298783593,Alexandre,,Etterbeek,50.83664904009787,4.403789480229721,Private room,55,3,0,,,1,25,0,
617222719444685646,Lovely 1 bedroom duplex in the centre of Brussels,13844983,Sevak,,Ixelles,50.83434549132052,4.3583724415417695,Entire home/apt,86,1,6,2022-05-24,4.50,2,348,6,
617226766529526430,Lovely loft in Tour and Taxis area in Brussels,24765362,Pieter,,Molenbeek-Saint-Jean,50.86240320453277,4.345796027066357,Entire home/apt,70,7,1,2022-05-23,1,1,329,1,
617379596407790564,Superbe appartement en résidence avec cheminée,423656058,Hava,,Schaerbeek,50.85890381706546,4.380772112136452,Entire home/apt,100,1,6,2022-06-07,6,1,302,6,
617431173958444190,Cosy appartment with patio,40311138,Colienne,,Schaerbeek,50.85640274039733,4.376393063859101,Entire home/apt,49,1,3,2022-06-05,3,1,10,3,
617435700019660738,Big Room Central/Cinquantenaire,375533289,Michaela,,Etterbeek,50.83692097838855,4.38998371634938,Private room,60,3,4,2022-06-11,3.16,4,137,4,
617735607889881960,Lovely 2 bedroom family friendly flat,457049090,Karl,,Forest,50.816626581150686,4.339282102345064,Entire home/apt,130,3,0,,,1,24,0,
617873697455611987,Home away from Home - Chatelain Ixelles / Louise,139072172,Laurent,,Ixelles,50.81874767613669,4.363370556939356,Entire home/apt,110,3,2,2022-06-07,2,1,57,2,
617896017437772477,Montgomery: super appartement 2 chambres (EU AREA),2271539,Dalila,,Woluwe-Saint-Pierre,50.836056,4.410954,Entire home/apt,150,28,0,,,4,365,0,
617901381552056859,Superbe penthouse de 115m2 avec jacuzzi,34723658,Vanessa,,Koekelberg,50.86541004002501,4.310466082213534,Entire home/apt,189,1,0,,,2,79,0,
617909972141527488,"in the heart of St-Gilles, the best of Brussels",8781327,Rodrigo,,Saint-Gilles,50.828450633592325,4.344758438660801,Entire home/apt,70,2,4,2022-05-29,3.08,1,187,4,
617945170079299097,Cozy apartment near Sainte Catherine Square,5632099,Basak,,Bruxelles,50.85408,4.345325,Entire home/apt,90,3,0,,,2,257,0,
618103958620149828,Cozy and bright apartment in the heart of Brussel,91715089,Arezoo,,Bruxelles,50.84754805554176,4.365105717987426,Entire home/apt,57,2,2,2022-05-12,1.62,1,52,2,
618106256663057375,Lovely 2-bedroom Duplex w/ balcony in Brussels,127630244,Ashley,,Anderlecht,50.83594706303605,4.313744042348121,Entire home/apt,99,2,1,2022-06-05,1,1,303,1,
618136645105456723,Brussels center: room in appartement Tour & Taxi,30695650,Quentin,,Molenbeek-Saint-Jean,50.86499906290952,4.33864603979873,Private room,30,7,1,2022-05-22,1,1,318,1,
618173552150009884,Near Grand Place- 2 bedroom apartment - 12 people,442946778,Vanessa,,Bruxelles,50.848791838953176,4.350820525558756,Entire home/apt,136,1,2,2022-05-31,2,20,13,2,
618469163269140295,Sweet Inn | Spacious 4BR Apt. in La Bascule,19427428,Sweet Inn,,Ixelles,50.817636233117916,4.366590166061104,Entire home/apt,391,2,0,,,105,183,0,
618487834906493114,Duplex spacieux et lumineux avec  terrasses et bbq,8718945,Olivier,,Schaerbeek,50.869549,4.377811,Entire home/apt,120,2,2,2022-05-29,1.82,1,54,2,
618487946052486418,Private Room with office/Central Merode,375533289,Michaela,,Etterbeek,50.83700648834294,4.390661927055696,Private room,60,4,0,,,4,170,0,
618610864873917238,Agréable chambre d'hôte avec parking gratuit.,457248541,Virginia,,Woluwe-Saint-Pierre,50.8288,4.413691,Private room,40,1,0,,,1,350,0,
618627824578522947,Agréable maison Woluwe Saint Lambert  (Bruxelles),73805559,Cedric,,Woluwe-Saint-Lambert,50.852040211087655,4.411845333277753,Entire home/apt,100,30,0,,,1,288,0,
619203137776189775,Quiet and Cosy Flat - Auderghem,58706591,Cedric,,Auderghem,50.816456,4.418148,Entire home/apt,68,2,1,2022-06-12,1,1,357,1,
619231076366200810,Superbe appartement au coeur de Saint-Gilles,8098369,Margaux,,Saint-Gilles,50.82480643166035,4.344964467947461,Entire home/apt,100,2,2,2022-05-29,2,1,42,2,
619235085971193217,"Louise-Stéphanie, superbe appartement lumineux",17264154,Cecilia,,Saint-Gilles,50.831013,4.35762,Entire home/apt,57,20,4,2022-06-08,3.75,1,124,4,
619244868631717353,Chambre charmante au centre de Bruxelles,326588337,Morik,,Bruxelles,50.85163159034721,4.343368653197547,Private room,42,15,0,,,19,323,0,
619245723820096877,Superbe Appartement Moderne Centre Bruxelles,326588337,Morik,,Bruxelles,50.848611887543605,4.341773115958572,Entire home/apt,80,5,0,,,19,348,0,
619254820839443510,"Ixelles, superbe appartement près de place Flagey",33540640,Marie,,Ixelles,50.82596731317441,4.379828349970888,Entire home/apt,70,20,0,,,2,206,0,
619322454883513878,♥Gare du Midi: cozy and warm nest,300352500,Brice,,Saint-Gilles,50.830869067028175,4.339062916597307,Entire home/apt,81,2,13,2022-06-11,10.00,3,122,13,
619345028881325754,Superbe studio avec chambre séparée et jardin,163267759,Shana,,Schaerbeek,50.856815,4.399444,Entire home/apt,98,3,2,2022-06-05,2,1,300,2,
619368365051932974,Coeur Saint-Jacques BXL (private suite),226151449,Grégory,,Bruxelles,50.84592388073026,4.3471826398312645,Private room,140,2,0,,,7,279,0,
619373060294649078,Coeur Saint-Jacques BXL (Top floor),226151449,Grégory,,Bruxelles,50.84583891195052,4.3475487558289805,Private room,115,2,2,2022-06-10,2,7,272,2,
619375016698325698,City of Brussels,125461856,John,,Saint-Josse-ten-Noode,50.85088,4.36955,Entire home/apt,93,3,0,,,3,165,0,
562209343136566326,Nice room 2 mins walk to grand place,444967528,Chaimae,,Bruxelles,50.85044,4.34928,Private room,70,1,25,2022-06-11,6.52,2,335,25,
562231601835643917,Cosy apartment close to EU area and City center,2352279,Amélie,,Saint-Josse-ten-Noode,50.852,4.37246,Entire home/apt,54,6,4,2022-04-25,1.04,1,287,4,
562690473618135291,BS.04 Bruxelles Centre - Appart 1 chambre - WIFI,34196304,Pablo,,Bruxelles,50.84507,4.34841,Entire home/apt,79,1,22,2022-06-08,7.50,12,46,22,
562709842864799846,BS.06 - Appart 1 ch. - Plein centre BXL,34196304,Pablo,,Bruxelles,50.84573,4.34916,Entire home/apt,79,1,29,2022-06-12,9.89,12,36,29,
562937861845605556,Charming studio with balcony in Brussels center,14204197,Yoko,,Bruxelles,50.85508,4.35194,Private room,55,1,10,2022-05-15,2.68,1,351,10,
563054939126978308,super  studio couzy,191740937,Souad,,Bruxelles,50.83897,4.34525,Entire home/apt,68,1,6,2022-05-29,2.22,1,347,6,
563455744703671036,"Cozy room EU & Center, ref D3G",23082521,Serenia,,Saint-Josse-ten-Noode,50.85319,4.3758,Private room,30,90,0,,,28,349,0,
563584208034024671,Appartement dans une maison de maître à Ixelles,402862786,Claire,,Ixelles,50.83105,4.37087,Entire home/apt,90,7,1,2022-03-21,0.34,1,5,1,
563598663973871999,"Group, 2- Bedroom apartment with Patio Near Center",406403956,Ed,,Schaerbeek,50.86482,4.38113,Entire home/apt,59,7,0,,,7,365,0,
563619255612873948,Bel appartement haut de plafond - super quartier,57172083,Camille,,Ixelles,50.83252,4.36855,Entire home/apt,195,3,3,2022-05-22,0.88,1,69,3,
563625832767687902,Maison Grand Place (Studio),1006241,Camila,,Bruxelles,50.847027,4.352394,Entire home/apt,127,1,21,2022-06-09,5.53,30,316,21,
563766865455542848,Guestroom Bruxelles-centre,121684782,Marnix,,Bruxelles,50.85317,4.34323,Private room,70,1,3,2022-03-27,0.88,1,287,3,
564214847558117439,Belle chambre très bien connecté à Bruxelles,35315726,Davinia,,Schaerbeek,50.85401,4.39301,Private room,25,4,7,2022-05-18,2.12,2,0,7,
564226454611381169,Chambre calme dans une jungle urbaine,23519495,Pierre-Henri,,Molenbeek-Saint-Jean,50.86421,4.33511,Private room,42,2,0,,,1,118,0,
564294057751010556,Splendid 1BR - terrace - brand NEW - Top Location,19293722,Pauline Et Elliot,,Saint-Gilles,50.82282,4.3444,Entire home/apt,95,4,4,2022-05-29,1.38,40,54,4,
564400551183584259,Charmant studio  - Rez de chaussée - forest,8883650,Valerie,,Forest,50.81828,4.32963,Entire home/apt,55,2,9,2022-05-09,2.84,1,30,9,
565117808952434368,Brussels histo center cozy studio full comfort,27842849,Eric,,Bruxelles,50.84569,4.34381,Entire home/apt,74,2,4,2022-06-12,1.18,1,76,4,
565171876184756602,chambre dans une collocation à Ixelles,227198034,Pipa,,Ixelles,50.81999,4.38636,Private room,36,1,11,2022-05-29,3.33,1,252,11,
565206320135742800,Lovely Penthouse with terrace close to EC & City,2315621,Aerlin,,Schaerbeek,50.8522,4.39049,Entire home/apt,45,2,0,,,4,53,0,
565532270466175477,Charmante chambre spacieuse,75685784,Marie,,Auderghem,50.80952,4.43751,Private room,35,1,0,,,1,89,0,
565607137904126457,Lovely and shiny 1 bedroom appartment in Brussels,63599127,Mayta,,Woluwe-Saint-Pierre,50.83737,4.43013,Entire home/apt,64,3,0,,,1,301,0,
565838443380843418,ap3/ Appart City Center★Bourse/Grand-Place/TopLoc★,439878018,Serop,,Bruxelles,50.84785,4.34765,Entire home/apt,98,1,36,2022-06-13,10.00,2,110,36,
566261822709896714,Kazimir’s place between city and nature,14499181,Chloé,,Auderghem,50.82372,4.40645,Entire home/apt,80,2,0,,,1,29,0,
566316590843336568,"Rez de chaussée, pour 4 pers. possibilité 6 pers.",445927939,Elisa,,Schaerbeek,50.86589,4.38907,Entire home/apt,63,3,17,2022-05-29,4.68,1,303,17,
566381527346911962,Mooi appartement in Molenbeek,61756016,Wannes,,Molenbeek-Saint-Jean,50.86443,4.33659,Private room,40,3,7,2022-06-03,3.56,1,357,7,
566387765400417673,Beautiful and warm flat in the heart of brussels,445940280,Emmanuel,,Bruxelles,50.85355,4.34346,Entire home/apt,75,2,16,2022-06-08,5.05,2,336,16,
566428431722674289,Maison Grand Place (1BR),1006241,Camila,,Bruxelles,50.847023,4.352386,Entire home/apt,129,1,23,2022-06-07,7.34,30,274,23,
566479999318153464,Luxury appartement in Brussel's heart,100763025,Leopold,,Bruxelles,50.85556,4.3515,Entire home/apt,95,5,3,2022-04-18,0.91,1,9,3,
566502421054595807,Maison Grand Place (2BR),1006241,Camila,,Bruxelles,50.846996,4.352419,Entire home/apt,168,1,33,2022-06-09,9.08,30,290,33,
567095510770674802,Studio indépendant 60m2 avec grande terrasse,84431890,Georges,,Uccle,50.79634,4.34986,Entire home/apt,35,2,1,2022-02-25,0.27,1,133,1,
567245961578533710,Cosy bed-room in a shared charming house,87496835,Laura,,Evere,50.85937,4.41612,Private room,40,15,0,,,2,271,0,
567251773203448258,Bruxelles centre- Superbe studio tout neuf :-),446146666,Nathalie,,Bruxelles,50.84309,4.34677,Entire home/apt,70,2,18,2022-06-02,4.95,1,38,18,
567283919690419334,Appartement Brussels Centre,267593651,Marouen,,Bruxelles,50.83368,4.3572,Entire home/apt,57,1,19,2022-06-12,5.38,12,53,19,
567365712013407836,Superbe appartement  lumineux avec deux balcons,80770198,Marlyse,,Jette,50.89224,4.31668,Entire home/apt,75,91,27,2022-06-06,7.94,1,27,27,
567775243771394053,Broqueville : welcome to you !,282184922,Gilles,,Woluwe-Saint-Lambert,50.84163,4.42274,Private room,80,2,6,2022-05-29,2.22,1,365,6,
568035459954339544,Modern Double Bed near Central Brussels,412643939,Billy,,Etterbeek,50.83382,4.3853,Private room,54,2,8,2022-06-11,2.76,2,344,8,
568093609353276436,Private room in 83m2 flat in the heart of Brussels,22568691,Sylvain,,Bruxelles,50.8463,4.35001,Private room,122,3,6,2022-04-24,1.64,1,0,6,
568471023370543620,Panoramic 2-bedroom apartment - child-friendly,446444581,Enias,,Bruxelles,50.8946,4.32251,Entire home/apt,47,27,0,,,1,165,0,
568578056715201091,"Appartement chaleureux  entre ville, bois et forêt",446462146,Michel,,Watermael-Boitsfort,50.81115,4.39661,Entire home/apt,50,3,2,2022-04-24,0.69,2,355,2,
568663258335966596,Maison Grand Place (Studio),1006241,Camila,,Bruxelles,50.846992,4.352421,Entire home/apt,121,1,26,2022-06-08,8.13,30,297,26,
568676499831439547,Maison Grand Place (Studio),1006241,Camila,,Bruxelles,50.846905,4.35233,Entire home/apt,114,1,23,2022-06-11,6.33,30,293,23,
568694264208192906,Maison Grand Place (Room),1006241,Camila,,Bruxelles,50.847015,4.352384,Private room,104,1,13,2022-06-11,3.82,30,321,13,
568752486279943421,Beautiful bedrooms 5 min walk Bois de la Cambre,14904334,Rime Barbara,,Bruxelles,50.81543,4.3716,Private room,75,1,2,2022-05-15,0.57,1,55,2,
568770399771963963,Appartement In Brussels,267593651,Marouen,,Ixelles,50.82924,4.3585,Entire home/apt,52,1,7,2022-06-09,3.18,12,15,7,
568774699454104815,☾ Charming & Design Uccle URBAN APT 4P ☾,310440757,Anthony,,Uccle,50.80832,4.33782,Entire home/apt,79,3,2,2022-03-20,0.65,4,326,2,
569323476901882875,Everything you need to discover and explore BXL,446623066,Sylea,,Uccle,50.81428,4.34297,Entire home/apt,74,3,7,2022-05-30,4.12,1,111,7,
569354505764464459,Agréable chambre dans une maison familial,425836184,Ef-Fleur De Vie,,Uccle,50.7889,4.36915,Private room,32,1,3,2022-05-01,1.34,1,76,3,
569382256592219250,Appartement Brussels,267593651,Marouen,,Bruxelles,50.84399,4.38216,Entire home/apt,60,1,15,2022-06-05,4.37,12,30,15,
569390983922679307,Chambre Confort proche aéroport Bruxelles,444599473,Katia,,Woluwe-Saint-Lambert,50.85442,4.42166,Private room,135,1,1,2022-05-08,0.77,8,183,1,
569406671728825738,𝗔𝗽𝗽𝗮𝗿𝘁 𝟭𝗯𝗲𝗱𝗿𝗼𝗼𝗺 𝗕𝗿𝘂𝘀𝘀𝗲𝗹𝘀 𝗰𝗲𝗻𝘁𝗲𝗿 𝗷𝗮𝗰𝘂𝘇𝘇𝗶 𝗶𝗻 𝗼𝗽𝘁𝗶𝗼𝗻!,84837460,C,,Bruxelles,50.86371,4.35287,Entire home/apt,65,1,9,2022-05-29,2.52,7,63,9,
569432899358495245,Studio confortable tout équipé centre Bruxelles,445339039,Turkan,,Bruxelles,50.85047,4.34915,Entire home/apt,79,1,26,2022-06-12,7.50,2,315,26,
569511823208892382,Superbe appartement à Forest,144168398,Max,,Forest,50.82644,4.3299,Entire home/apt,69,1,3,2022-05-28,2.31,13,53,3,
569525191355431774,bel appartment renové à bruxelles,144168398,Max,,Forest,50.8278,4.32974,Entire home/apt,70,1,8,2022-05-29,2.53,13,80,8,
570097139983561142,Chambre Triple proche du centre de Bruxelles,444599473,Katia,,Woluwe-Saint-Lambert,50.8542,4.4216,Private room,162,1,7,2022-05-30,5.12,8,195,7,
570112176788412176,Chambre Familiale proche aéroport Bruxelles,444599473,Katia,,Woluwe-Saint-Lambert,50.85443,4.42144,Private room,182,1,2,2022-05-22,1.30,8,181,2,
570350393694619091,Furnished duplex + parking in quiet neighbourhood,24824530,Mathilde,,Woluwe-Saint-Lambert,50.84853,4.42097,Entire home/apt,70,25,0,,,1,126,0,
570354179792185525,City Center Grand place Bourse,446838090,Ratcho,,Bruxelles,50.84812,4.34983,Entire home/apt,130,1,36,2022-06-12,10.59,1,123,36,
570652920332474436,Appartment furnished sunny in Uccle,282888108,Louise,,Uccle,50.81158,4.3366,Entire home/apt,75,1,4,2022-04-19,1.48,1,0,4,
570882928907988872,Charming studio close to the European Commission,199989859,Lydia,,Bruxelles,50.8438,4.38277,Entire home/apt,45,30,4,2022-05-31,1.60,1,39,4,
571374335803792878,"Cheap 2-bedroom flat. kid's room, great bathroom",447023212,Lora,,Anderlecht,50.83698,4.31515,Entire home/apt,50,2,5,2022-06-12,1.58,1,75,5,
571469994438495012,Beautiful and warm flat in the heart of brussels,445940280,Emmanuel,,Bruxelles,50.85148,4.34331,Entire home/apt,73,2,18,2022-06-06,6.14,2,331,18,
571679165669041461,Etterbeek : Chambre Lumineuse Privée,72485727,Zeineb,,Etterbeek,50.82888,4.38154,Private room,50,3,12,2022-05-29,3.79,1,1,12,
571680536588036345,Chalet super cosy au design contemporain en ville,43269726,Anais,,Ixelles,50.80866,4.39622,Entire home/apt,125,1,0,,,1,54,0,
571819481894104684,"Grand appartement 1er étage, Schaerbeek, Bruxelles",443601012,Michel,,Schaerbeek,50.853271,4.381265,Entire home/apt,102,1,13,2022-06-12,4.43,1,342,13,
572057894250562757,Studio tout équipée centre Bruxelles,445339039,Turkan,,Bruxelles,50.85034,4.3488,Entire home/apt,69,1,38,2022-06-10,11.18,2,277,38,
572210055580467623,"Fusion of ethnic, elegance and art in BXL’s heart",53198304,Marvyn,,Saint-Gilles,50.83799,4.33706,Entire home/apt,100,2,2,2022-04-03,0.68,1,0,2,
572318642782025879,Atomium room,258030308,Charly,,Bruxelles,50.879231376276834,4.34234898698337,Private room,60,2,2,2022-05-22,0.65,2,358,2,
572395535640720793,Charmante maison au vert et à Bruxelles,6837500,Laure,,Uccle,50.79456,4.36647,Entire home/apt,135,2,4,2022-05-24,1.36,1,355,4,
572430945627015154,Ravissant studio entièrement rénové avec parking,35897395,Elisabeth,,Uccle,50.78072,4.34813,Entire home/apt,65,2,0,,,1,288,0,
572431572345932890,Maison bioclimatique avec superbe vue dégagée,3926083,Catherine,,Uccle,50.78993,4.3689,Entire home/apt,90,6,0,,,1,14,0,
572491850580419174,Uccle : studio calme et lumineux,140698260,Emma,,Uccle,50.80634,4.33703,Entire home/apt,64,2,13,2022-06-06,5.82,1,37,13,
572917263898393487,Nice 2 bedrooms apartment view on the canal,419323526,Edith,,Bruxelles,50.86146,4.35032,Entire home/apt,92,2,0,,,31,103,0,
572947676711162610,Appartement entier à BXL avec vue sur la basilique,57397786,Axelle,,Koekelberg,50.867004,4.314458,Entire home/apt,65,2,3,2022-05-18,1.88,1,165,3,
572955057850029152,Rare Pearl: Discover the Charm of the Old Brussels,335882608,Paolino,,Bruxelles,50.84608,4.34794,Entire home/apt,76,3,3,2022-05-30,1.58,1,0,3,
572960845601382368,Studio 2 pièces dans le centre de Bruxelles,140774364,Jérémie Et Axelle,,Saint-Josse-ten-Noode,50.85078,4.37682,Entire home/apt,45,2,17,2022-06-12,6.14,1,328,17,
573604744743929145,Appartement lumineux et au calme,216247159,Gabrielle,,Schaerbeek,50.85854,4.37467,Entire home/apt,60,3,6,2022-05-29,3.10,1,100,6,
573776753939428256,1spacious bedroom close to the European commission,7357955,Leonidas,,Bruxelles,50.84498,4.38192,Entire home/apt,57,1,0,,,2,42,0,
573803350121198225,"Brussels, bright apartment 2 bedrooms, 2' fr. tube",444721897,Bernard,,Woluwe-Saint-Lambert,50.85137,4.43433,Entire home/apt,95,7,2,2022-04-30,0.91,1,111,2,
573822099629134875,bel appartement lumineux pour 2 /4 personnes,447566279,Micheline,,Saint-Gilles,50.84025,4.3399,Entire home/apt,65,2,10,2022-05-29,3.16,6,329,10,
573993921677746793,Private Cozy Room Merode and Parc Cinquantenaire,375533289,Michaela,,Etterbeek,50.83485,4.38993,Private room,66,3,5,2022-05-07,1.56,4,147,5,
574241285358253608,Beautiful Atomium appartement with free parking,258030308,Charly,,Bruxelles,50.88152833312616,4.340167077734679,Entire home/apt,170,2,4,2022-05-10,1.36,2,358,4,
574509239174724133,"Ixelles, appartement chez l'habitant",361900187,Sam,,Ixelles,50.823143,4.377028,Entire home/apt,64,4,1,2022-05-01,0.65,1,33,1,
574541128318654378,Super Duplex haut dans le quartier européen,239910677,Binta,,Schaerbeek,50.84774,4.39236,Entire home/apt,160,2,3,2022-05-15,1.02,1,0,3,
574575744411794069,"Duplex chaleureux entre ville, bois et forêt",446462146,Michel,,Watermael-Boitsfort,50.81072,4.39681,Entire home/apt,79,3,9,2022-06-10,3.60,2,300,9,
